"caseid","SurveyId","v000","v005","v007","v012","v021","v022","v025","v119","v121","v133","v136","v157","v158","v159","v190","v191","v212","v301","v364","v501","v503","v531","v536","v613","v714","v715","v717","v836"
"     122 417  2","ET2016DHS","ET7",2899588,2008,20,122,10,2,0,0,9,3,0,0,0,2,-48774,NA,3,3,1,1,19,3,4,0,2,5,1
"     122 450  2","ET2016DHS","ET7",2899588,2008,20,122,10,2,0,0,0,4,0,1,0,2,-57886,16,3,1,1,1,14,1,5,0,5,0,1
"     122 462  2","ET2016DHS","ET7",2899588,2008,19,122,10,2,0,0,6,3,0,0,0,4,-22706,NA,3,3,1,1,18,1,2,0,6,0,1
"     123   1  1","ZA2016DHS","ZA7",860484,2016,48,123,12,1,1,1,15,2,2,1,2,5,111793,31,3,4,1,1,17,1,1,1,15,1,3
"     123   1  2","ZA2016DHS","ZA7",860484,2016,17,123,12,1,1,1,10,2,2,2,2,5,111793,NA,3,4,0,NA,0,0,3,0,NA,0,NA
"     123   3  2","ET2016DHS","ET7",3087713,2008,28,123,10,2,0,0,2,7,0,2,0,4,-17386,16,3,4,1,1,16,3,0,0,2,0,1
"     123  15  4","ET2016DHS","ET7",3087713,2008,20,123,10,2,0,0,0,5,0,1,1,2,-55056,17,3,3,1,1,16,1,2,0,6,0,1
"     123  15  4","ZA2016DHS","ZA7",860484,2016,16,123,12,1,1,1,10,7,1,0,1,4,74704,NA,3,3,0,NA,0,0,2,0,NA,0,NA
"     123  22  1","ZA2016DHS","ZA7",860484,2016,43,123,12,1,1,1,12,3,1,0,2,4,53940,21,3,1,0,NA,20,1,0,1,NA,1,6
"     123  22  3","ZA2016DHS","ZA7",860484,2016,20,123,12,1,1,1,10,3,1,0,2,4,53940,NA,3,4,0,NA,15,3,0,0,NA,0,2
"     123  31  2","ZA2016DHS","ZA7",860484,2016,30,123,12,1,1,1,15,4,2,2,2,4,78600,20,3,4,0,NA,18,3,2,0,NA,0,2
"     123  31  3","ZA2016DHS","ZA7",860484,2016,26,123,12,1,1,1,12,4,1,1,1,4,78600,19,3,4,0,NA,19,3,1,0,NA,0,2
"     123  33  1","ZA2016DHS","ZA7",860484,2016,36,123,12,1,1,1,15,1,1,2,2,4,102766,23,3,1,0,NA,20,1,2,1,NA,1,98
"     123  34  2","ZA2016DHS","ZA7",860484,2016,23,123,12,1,1,1,12,3,1,0,2,4,95222,18,3,3,0,NA,16,1,3,0,NA,0,98
"     123  53  1","ZA2016DHS","ZA7",860484,2016,42,123,12,1,1,1,12,1,2,2,2,4,102960,21,3,4,0,NA,97,3,2,1,NA,1,4
"     123  55  1","ZA2016DHS","ZA7",860484,2016,32,123,12,1,1,1,12,7,2,2,2,5,138929,20,3,1,0,NA,20,1,4,1,NA,1,5
"     123  57  1","ET2016DHS","ET7",3087713,2008,35,123,10,2,0,0,0,6,0,0,0,4,-17962,20,3,4,1,1,15,3,9,0,6,5,1
"     123  74  1","ZA2016DHS","ZA7",860484,2016,35,123,12,1,1,1,15,1,2,2,2,5,119734,NA,3,3,0,NA,17,1,2,1,NA,1,2
"     123  78  2","ET2016DHS","ET7",3087713,2008,38,123,10,2,0,0,0,8,0,0,0,4,-30254,22,3,4,1,1,17,1,95,1,4,7,1
"     123  78  3","ET2016DHS","ET7",3087713,2008,20,123,10,2,0,0,2,8,0,0,0,4,-30254,NA,3,3,0,NA,0,0,5,1,NA,7,NA
"     123  78  4","ET2016DHS","ET7",3087713,2008,16,123,10,2,0,0,4,8,1,0,0,4,-30254,NA,3,3,0,NA,0,0,4,1,NA,7,NA
"     123  86  2","ET2016DHS","ET7",3087713,2008,26,123,10,2,0,0,4,3,0,2,0,4,-29276,23,3,1,1,1,21,1,3,0,5,0,1
"     123  87  1","ZA2016DHS","ZA7",860484,2016,23,123,12,1,1,1,14,1,2,0,2,4,100259,NA,3,1,0,NA,21,1,2,1,NA,1,2
"     123  88  2","ET2016DHS","ET7",3087713,2008,31,123,10,2,0,0,0,7,0,2,1,4,-25880,19,3,3,1,1,15,1,4,0,6,0,1
"     123  90  2","ZA2016DHS","ZA7",860484,2016,34,123,12,1,1,1,10,5,2,2,2,4,95211,17,3,1,1,1,97,1,2,0,12,0,98
"     123  90  3","ZA2016DHS","ZA7",860484,2016,17,123,12,1,1,1,9,5,0,1,2,4,95211,NA,3,4,0,NA,0,0,2,0,NA,0,NA
"     123  91  2","ET2016DHS","ET7",3087713,2008,42,123,10,2,0,0,0,9,0,0,0,5,9987,14,3,4,1,1,14,1,10,1,2,5,1
"     123  91  4","ET2016DHS","ET7",3087713,2008,20,123,10,2,0,0,4,9,1,2,1,5,9987,NA,3,3,0,NA,0,0,5,0,NA,0,NA
"     123  91  5","ET2016DHS","ET7",3087713,2008,17,123,10,2,0,0,3,9,0,0,0,5,9987,NA,0,4,0,NA,0,0,6,0,NA,0,NA
"     123  93  2","ET2016DHS","ET7",3087713,2008,30,123,10,2,0,0,0,5,0,1,0,4,-27138,16,3,1,1,1,16,1,95,1,6,7,1
"     123  98  1","ZA2016DHS","ZA7",860484,2016,47,123,12,1,1,1,12,1,2,2,2,4,83737,23,3,4,0,NA,97,3,2,1,NA,1,2
"     123 183  1","ET2016DHS","ET7",3087713,2008,40,123,10,2,0,0,0,4,0,0,0,4,-26135,14,3,4,3,1,13,3,7,0,NA,5,1
"     123 203  3","ET2016DHS","ET7",3087713,2008,25,123,10,2,0,0,1,5,1,1,1,4,-30013,21,3,4,1,1,21,1,3,0,2,0,1
"     123 213  2","ET2016DHS","ET7",3087713,2008,36,123,10,2,0,0,0,9,0,1,1,3,-45457,17,3,2,1,1,16,1,4,1,0,5,1
"     123 213  3","ET2016DHS","ET7",3087713,2008,19,123,10,2,0,0,3,9,1,2,1,3,-45457,NA,3,3,0,NA,0,0,2,0,NA,0,NA
"     123 238  2","ET2016DHS","ET7",3087713,2008,37,123,10,2,0,0,0,11,0,2,1,4,-9721,18,3,3,1,1,17,1,8,0,4,0,1
"     123 238  4","ET2016DHS","ET7",3087713,2008,15,123,10,2,0,0,6,11,1,2,1,4,-9721,NA,3,3,0,NA,0,0,2,0,NA,0,NA
"     123 242  1","ET2016DHS","ET7",3087713,2008,35,123,10,2,0,0,0,7,0,0,0,2,-52325,16,3,3,2,2,15,1,95,1,0,7,2
"     123 242  2","ET2016DHS","ET7",3087713,2008,15,123,10,2,0,0,4,7,0,0,0,2,-52325,NA,3,3,0,NA,0,0,5,0,NA,7,NA
"     123 262  3","ET2016DHS","ET7",3087713,2008,28,123,10,2,0,0,1,3,0,0,0,1,-64089,NA,3,4,0,NA,0,0,7,0,NA,3,NA
"     123 288  3","ET2016DHS","ET7",3087713,2008,17,123,10,2,0,0,4,6,1,0,0,1,-84995,NA,0,3,0,NA,0,0,2,0,NA,0,NA
"     123 306  2","ET2016DHS","ET7",3087713,2008,40,123,10,2,0,0,0,9,0,2,1,4,-13815,15,3,4,1,1,14,1,8,0,4,5,1
"     123 314  2","ET2016DHS","ET7",3087713,2008,33,123,10,2,0,0,0,9,0,2,1,4,-27134,15,3,1,1,1,14,1,6,0,2,0,1
"     123 316  2","ET2016DHS","ET7",3087713,2008,25,123,10,2,0,0,0,4,0,0,0,3,-34117,21,3,1,1,1,19,1,3,0,8,0,1
"     123 351  2","ET2016DHS","ET7",3087713,2008,26,123,10,2,0,0,2,3,0,0,0,4,-23534,24,3,1,1,1,22,1,4,0,10,0,1
"     123 368  1","ET2016DHS","ET7",3087713,2008,31,123,10,2,0,0,16,2,2,2,2,4,-19763,22,3,3,1,1,18,1,4,1,16,1,1
"     123 387  2","ET2016DHS","ET7",3087713,2008,25,123,10,2,0,0,2,8,0,0,0,3,-33190,18,3,3,1,1,13,1,95,1,6,7,1
"     123 391  1","ET2016DHS","ET7",3087713,2008,38,123,10,2,0,0,0,3,0,0,0,2,-59408,16,3,4,3,1,15,3,6,0,NA,5,2
"     123 394  2","ET2016DHS","ET7",3087713,2008,24,123,10,2,0,0,4,3,0,0,0,1,-63840,NA,3,3,0,NA,0,0,2,0,NA,5,NA
"     123 418  2","ET2016DHS","ET7",3087713,2008,25,123,10,2,0,0,3,3,0,0,0,4,-20663,22,3,1,1,1,20,1,98,0,8,0,1
"     123 449  2","ET2016DHS","ET7",3087713,2008,34,123,10,2,0,0,0,5,0,0,0,2,-48360,19,3,3,1,1,17,1,5,0,4,0,1
"     124   6  2","ZA2016DHS","ZA7",277082,2016,44,124,9,1,1,0,12,10,1,1,0,3,46129,27,3,1,1,1,20,1,2,0,0,0,3
"     124   6  3","ZA2016DHS","ZA7",277082,2016,40,124,9,1,1,0,12,10,2,1,1,3,46129,29,3,3,0,NA,21,3,1,1,NA,7,4
"     124   6  4","ZA2016DHS","ZA7",277082,2016,38,124,9,1,1,0,12,10,2,0,2,3,46129,26,3,3,4,2,20,3,2,0,NA,0,7
"     124   6  6","ZA2016DHS","ZA7",277082,2016,16,124,9,1,1,0,9,10,1,1,1,3,46129,NA,3,3,0,NA,0,0,2,0,NA,0,NA
"     124  10  2","ZA2016DHS","ZA7",277082,2016,39,124,9,1,1,1,11,7,2,2,2,4,84582,18,3,1,0,NA,15,3,2,1,NA,7,15
"     124  10  4","ZA2016DHS","ZA7",277082,2016,30,124,9,1,1,1,11,7,2,2,2,4,84582,18,3,4,0,NA,15,1,3,1,NA,7,4
"     124  10  5","ZA2016DHS","ZA7",277082,2016,21,124,9,1,1,1,11,7,0,2,2,4,84582,NA,3,1,0,NA,17,1,2,0,NA,0,2
"     124  12  2","ZA2016DHS","ZA7",277082,2016,36,124,9,1,1,1,12,4,2,0,2,4,80854,14,3,4,1,2,12,2,2,1,12,9,6
"     124  15  2","ET2016DHS","ET7",98954,2008,28,124,15,2,0,0,0,7,0,2,0,5,-2459,16,3,4,1,1,16,2,4,1,4,3,1
"     124  16  2","ZA2016DHS","ZA7",277082,2016,39,124,9,1,1,1,12,3,2,2,2,4,81012,23,3,4,2,1,22,1,2,1,12,2,6
"     124  16  3","ZA2016DHS","ZA7",277082,2016,15,124,9,1,1,1,8,3,2,0,2,4,81012,NA,3,3,0,NA,0,0,3,0,NA,0,NA
"     124  19  1","ZA2016DHS","ZA7",277082,2016,36,124,9,1,1,1,12,4,2,2,2,3,-13460,25,3,1,2,1,16,1,3,0,10,0,3
"     124  19  3","ZA2016DHS","ZA7",277082,2016,22,124,9,1,1,1,12,4,1,1,2,3,-13460,NA,3,1,0,NA,22,1,2,0,NA,0,1
"     124  30  2","ET2016DHS","ET7",98954,2008,36,124,15,2,0,0,0,2,0,0,0,1,-63792,17,3,4,1,2,16,1,6,1,0,5,2
"     124  35  2","ZA2016DHS","ZA7",277082,2016,25,124,9,1,1,1,12,5,2,2,2,4,65246,23,3,1,0,NA,19,3,2,0,NA,0,2
"     124  40  2","ET2016DHS","ET7",98954,2008,39,124,15,2,0,0,0,6,0,2,0,2,-49022,24,3,4,1,1,15,1,95,1,0,5,1
"     124  44  2","ZA2016DHS","ZA7",277082,2016,17,124,9,1,1,1,8,3,2,0,2,1,-108924,NA,3,4,0,NA,0,0,0,0,NA,0,NA
"     124  48  2","ZA2016DHS","ZA7",277082,2016,33,124,9,1,1,1,11,5,0,1,2,3,13143,21,3,1,2,1,20,3,2,0,10,0,3
"     124  54  1","ZA2016DHS","ZA7",277082,2016,43,124,9,1,1,0,7,5,1,0,0,3,6771,17,3,3,3,1,17,2,4,0,NA,0,5
"     124  54  2","ZA2016DHS","ZA7",277082,2016,19,124,9,1,1,0,10,5,1,1,0,3,6771,17,3,1,0,NA,16,3,2,0,NA,0,2
"     124  57  1","ZA2016DHS","ZA7",277082,2016,33,124,9,1,1,1,9,2,0,2,2,2,-51873,16,3,1,2,1,16,1,2,0,12,0,9
"     124  68  1","ZA2016DHS","ZA7",277082,2016,33,124,9,1,1,1,14,5,2,2,2,3,2460,21,3,1,5,1,18,3,2,1,NA,7,6
"     124  68  2","ZA2016DHS","ZA7",277082,2016,24,124,9,1,1,1,13,5,2,2,2,3,2460,19,3,1,0,NA,13,1,1,0,NA,0,98
"     124  71  2","ET2016DHS","ET7",98954,2008,18,124,15,2,0,0,6,4,0,0,0,1,-69605,17,3,1,1,1,17,1,4,1,8,5,1
"     124  81  2","ET2016DHS","ET7",98954,2008,47,124,15,2,0,0,0,6,0,0,0,1,-78834,16,3,4,1,1,15,3,95,1,4,5,1
"     124  90  2","ET2016DHS","ET7",98954,2008,25,124,15,2,0,0,0,8,0,0,0,2,-48813,20,3,1,1,1,18,1,4,1,3,5,1
"     124 106  2","ET2016DHS","ET7",98954,2008,42,124,15,2,0,0,5,6,0,2,0,3,-43635,20,3,4,1,1,14,1,95,1,0,5,1
"     124 144  2","ET2016DHS","ET7",98954,2008,35,124,15,2,0,0,0,4,0,0,0,3,-34510,20,3,4,1,1,20,1,4,0,0,5,1
"     124 179  1","ET2016DHS","ET7",98954,2008,25,124,15,2,0,0,0,5,0,0,0,1,-67373,20,3,1,0,NA,16,2,95,0,NA,9,2
"     124 179  5","ET2016DHS","ET7",98954,2008,17,124,15,2,0,0,5,5,0,0,0,1,-67373,NA,3,3,0,NA,0,0,4,1,NA,9,NA
"     124 205  2","ET2016DHS","ET7",98954,2008,30,124,15,2,0,0,0,5,0,0,0,4,-27324,26,3,3,1,1,20,1,2,0,4,0,1
"     124 205  5","ET2016DHS","ET7",98954,2008,20,124,15,2,0,0,2,5,0,0,0,4,-27324,NA,3,3,4,1,19,3,4,0,NA,0,1
"     124 244  2","ET2016DHS","ET7",98954,2008,25,124,15,2,0,0,3,5,0,1,0,1,-70079,18,3,1,1,1,15,1,6,1,0,5,1
"     124 253  2","ET2016DHS","ET7",98954,2008,35,124,15,2,0,0,0,2,0,0,0,1,-69170,21,3,1,1,1,13,1,6,0,0,5,1
"     124 320  1","ET2016DHS","ET7",98954,2008,38,124,15,2,0,0,0,5,0,0,0,1,-68445,20,3,4,3,1,19,3,6,1,NA,5,1
"     124 320  2","ET2016DHS","ET7",98954,2008,18,124,15,2,0,0,10,5,0,0,0,1,-68445,NA,3,3,0,NA,17,3,2,0,NA,0,1
"     124 344  2","ET2016DHS","ET7",98954,2008,26,124,15,2,0,0,0,6,0,0,0,1,-70104,17,3,3,1,1,16,1,4,1,2,5,1
"     124 375  1","ET2016DHS","ET7",98954,2008,35,124,15,2,0,0,0,5,0,2,0,2,-57054,15,3,4,3,1,97,3,6,1,NA,5,1
"     124 420  3","ET2016DHS","ET7",98954,2008,21,124,15,2,0,0,4,6,0,0,0,3,-39567,18,3,3,0,NA,15,2,4,0,NA,5,1
"     124 424  2","ET2016DHS","ET7",98954,2008,24,124,15,2,0,0,5,11,0,2,0,4,-31905,19,3,1,1,2,14,1,4,1,4,5,2
"     124 424 11","ET2016DHS","ET7",98954,2008,30,124,15,2,0,0,2,11,0,2,0,4,-31905,16,3,3,1,2,97,1,6,1,3,9,2
"     124 435  2","ET2016DHS","ET7",98954,2008,37,124,15,2,0,0,0,7,0,0,0,1,-72984,19,3,1,1,1,16,1,4,0,0,5,1
"     124 435  3","ET2016DHS","ET7",98954,2008,17,124,15,2,0,0,4,7,0,0,0,1,-72984,NA,3,3,0,NA,0,0,4,0,NA,0,NA
"     124 437  2","ET2016DHS","ET7",98954,2008,45,124,15,2,0,0,0,4,0,0,0,1,-69304,19,3,4,1,2,15,1,6,0,2,8,2
"     124 452  2","ET2016DHS","ET7",98954,2008,20,124,15,2,0,0,6,3,0,0,0,3,-37842,20,3,3,1,1,17,2,3,0,4,5,1
"     124 455  3","ET2016DHS","ET7",98954,2008,16,124,15,2,7,7,10,4,0,0,0,1,-68432,NA,3,3,0,NA,0,0,2,0,NA,8,NA
"     124 457  2","ET2016DHS","ET7",98954,2008,19,124,15,2,0,0,2,3,0,1,0,2,-57613,18,3,1,1,1,15,1,3,0,10,5,1
"     125   4  1","ZA2016DHS","ZA7",469872,2016,49,125,9,1,1,1,5,3,0,0,2,3,11904,18,3,4,5,1,97,3,6,0,NA,0,4
"     125   8  2","ZA2016DHS","ZA7",469872,2016,20,125,9,1,1,1,9,3,2,0,2,4,83369,NA,3,4,0,NA,0,0,0,0,NA,0,NA
"     125  10  1","ZA2016DHS","ZA7",469872,2016,40,125,9,1,1,1,9,6,2,2,2,4,52308,21,3,3,0,NA,18,1,2,0,NA,0,3
"     125  10  2","ZA2016DHS","ZA7",469872,2016,29,125,9,1,1,1,12,6,2,2,2,4,52308,19,3,3,0,NA,17,1,2,0,NA,9,15
"     125  12  2","ZA2016DHS","ZA7",469872,2016,16,125,9,1,1,1,9,3,2,0,2,3,32908,NA,3,4,0,NA,16,1,0,0,NA,0,2
"     125  15  2","ZA2016DHS","ZA7",469872,2016,46,125,9,1,1,1,0,6,0,2,2,3,45093,18,3,1,2,2,97,1,3,0,10,0,95
"     125  22  2","ZA2016DHS","ZA7",469872,2016,28,125,9,1,1,1,12,2,2,2,2,4,49210,NA,3,3,0,NA,20,1,2,0,NA,0,4
"     125  30  1","ZA2016DHS","ZA7",469872,2016,35,125,9,1,1,1,0,3,2,2,2,4,88467,24,3,3,1,1,16,1,4,1,12,7,2
"     125  31  1","ET2016DHS","ET7",3825025,2008,32,125,10,2,0,0,0,1,0,0,0,4,-30255,20,3,1,2,2,16,1,5,1,98,7,5
"     125  31  1","ZA2016DHS","ZA7",469872,2016,35,125,9,1,1,1,11,3,0,0,2,4,98901,20,3,4,5,1,17,1,3,1,NA,7,9
"     125  31  2","ZA2016DHS","ZA7",469872,2016,15,125,9,1,1,1,9,3,2,0,2,4,98901,NA,3,4,0,NA,0,0,3,0,NA,0,NA
"     125  39  2","ZA2016DHS","ZA7",469872,2016,27,125,9,1,1,1,12,9,0,0,2,3,29544,22,3,1,0,NA,18,3,1,0,NA,0,2
"     125  39  3","ZA2016DHS","ZA7",469872,2016,25,125,9,1,1,1,12,9,2,0,2,3,29544,15,3,1,0,NA,15,1,0,0,NA,0,3
"     125  39  4","ZA2016DHS","ZA7",469872,2016,17,125,9,1,1,1,11,9,2,2,2,3,29544,NA,3,3,0,NA,0,0,3,0,NA,0,NA
"     125  47  1","ZA2016DHS","ZA7",469872,2016,33,125,9,1,1,0,8,9,0,2,2,2,-45839,20,3,4,0,NA,97,3,2,0,NA,0,1
"     125  47  2","ZA2016DHS","ZA7",469872,2016,27,125,9,1,1,0,9,9,0,2,2,2,-45839,15,3,1,1,2,97,3,4,0,8,0,2
"     125  47  3","ZA2016DHS","ZA7",469872,2016,22,125,9,1,1,0,12,9,2,2,2,2,-45839,18,3,1,0,NA,16,1,3,0,NA,7,3
"     125  52  1","ZA2016DHS","ZA7",469872,2016,41,125,9,1,1,1,11,3,2,2,2,4,58329,26,3,1,0,NA,20,3,2,1,NA,6,5
"     125  56  2","ZA2016DHS","ZA7",469872,2016,34,125,9,1,0,0,8,4,0,0,0,1,-127595,24,3,4,1,1,19,1,4,0,9,0,3
"     125  68  1","ZA2016DHS","ZA7",469872,2016,36,125,9,1,1,1,12,2,0,2,2,4,57145,16,3,1,5,1,14,1,4,1,NA,9,9
"     125  80  3","ZA2016DHS","ZA7",469872,2016,23,125,9,1,1,1,12,6,2,2,2,4,54405,20,3,4,2,1,17,1,1,0,0,0,7
"     125  92  3","ZA2016DHS","ZA7",469872,2016,23,125,9,1,1,1,10,4,0,2,2,4,73645,18,3,3,0,NA,97,2,1,0,NA,0,6
"     125  95  1","ZA2016DHS","ZA7",469872,2016,28,125,9,1,1,1,11,4,2,2,2,3,38954,19,3,1,0,NA,17,3,2,0,NA,0,5
"     125 115  1","ET2016DHS","ET7",3825025,2008,29,125,10,2,0,0,0,5,0,2,1,4,-14365,14,3,1,4,2,97,1,2,1,NA,3,3
"     125 127  2","ET2016DHS","ET7",3825025,2008,33,125,10,2,0,0,5,8,0,0,0,5,14622,19,3,1,1,1,18,1,5,0,10,0,1
"     125 130  2","ET2016DHS","ET7",3825025,2008,28,125,10,2,0,0,2,6,0,0,0,5,-5782,20,3,1,1,1,19,1,6,1,0,3,1
"     125 154  2","ET2016DHS","ET7",3825025,2008,25,125,10,2,0,0,6,4,2,0,0,4,-18809,21,3,1,1,1,20,1,2,0,0,0,1
"     125 157  1","ET2016DHS","ET7",3825025,2008,39,125,10,2,0,0,2,4,0,0,0,2,-49780,15,3,3,4,2,15,2,4,1,NA,8,3
"     125 216  2","ET2016DHS","ET7",3825025,2008,37,125,10,2,0,0,0,4,0,0,0,2,-47370,20,3,1,1,2,14,1,3,1,0,3,2
"     125 280  1","ET2016DHS","ET7",3825025,2008,40,125,10,2,0,0,0,2,0,0,0,2,-54653,16,3,1,3,2,15,1,6,0,NA,0,2
"     125 287  2","ET2016DHS","ET7",3825025,2008,24,125,10,2,1,0,0,3,0,2,0,5,23433,NA,3,1,1,1,22,1,4,0,8,0,1
"     125 327  1","ET2016DHS","ET7",3825025,2008,45,125,10,2,0,0,5,2,0,0,0,4,-30883,16,3,4,4,1,14,3,0,1,NA,8,1
"     125 352  2","ET2016DHS","ET7",3825025,2008,26,125,10,2,0,0,7,2,0,2,0,5,-5516,NA,3,3,1,1,22,1,2,0,10,0,1
"     125 356  2","ET2016DHS","ET7",3825025,2008,40,125,10,2,0,0,0,6,0,0,0,4,-31319,12,3,4,1,2,12,1,5,0,1,0,2
"     125 356  4","ET2016DHS","ET7",3825025,2008,18,125,10,2,0,0,7,6,0,0,0,4,-31319,NA,3,3,0,NA,0,0,0,0,NA,0,NA
"     125 391  2","ET2016DHS","ET7",3825025,2008,35,125,10,2,0,0,7,5,0,0,0,4,-28991,21,3,1,1,1,17,1,4,0,0,0,1
"     125 407  1","ET2016DHS","ET7",3825025,2008,39,125,10,2,0,0,0,3,0,0,0,4,-23518,26,3,1,5,2,16,1,5,0,NA,0,6
"     125 415  2","ET2016DHS","ET7",3825025,2008,32,125,10,2,0,0,3,4,0,0,0,4,-18579,21,3,1,1,1,15,1,2,1,2,3,1
"     125 442  2","ET2016DHS","ET7",3825025,2008,42,125,10,2,0,0,7,6,0,0,0,4,-20183,31,3,1,1,1,14,1,6,1,0,3,2
"     126  10  2","ZA2016DHS","ZA7",676363,2016,36,126,25,2,1,1,10,5,1,2,2,3,17774,25,3,4,1,1,17,1,3,1,14,9,98
"     126  30  1","ZA2016DHS","ZA7",676363,2016,33,126,25,2,1,0,10,4,0,0,0,2,-76007,19,3,3,0,NA,17,2,2,1,NA,7,3
"     126  42  2","ZA2016DHS","ZA7",676363,2016,29,126,25,2,1,1,11,4,0,2,2,2,-55816,25,3,3,0,NA,20,3,3,1,NA,9,1
"     126  56  5","ZA2016DHS","ZA7",676363,2016,43,126,25,2,1,1,12,9,0,0,2,1,-90390,22,3,4,0,NA,17,3,4,0,NA,0,2
"     126  57  3","ZA2016DHS","ZA7",676363,2016,28,126,25,2,1,1,12,6,0,0,1,1,-106156,20,3,4,0,NA,16,1,4,0,NA,0,2
"     126  64  2","ET2016DHS","ET7",2004016,2008,28,126,18,2,0,0,3,8,0,1,1,4,-24793,15,3,1,1,1,15,1,6,1,5,3,1
"     126  67  3","ET2016DHS","ET7",2004016,2008,22,126,18,2,0,0,0,4,0,0,0,4,-20419,NA,3,4,0,NA,0,0,0,0,NA,0,NA
"     126  69  2","ZA2016DHS","ZA7",676363,2016,26,126,25,2,1,0,11,3,0,0,2,1,-98851,19,3,3,0,NA,16,3,3,0,NA,0,1
"     126  70  2","ET2016DHS","ET7",2004016,2008,30,126,18,2,0,0,0,6,0,0,0,5,-4792,14,3,2,1,1,14,3,6,1,10,96,1
"     126  76  1","ZA2016DHS","ZA7",676363,2016,28,126,25,2,1,1,11,5,1,1,1,2,-80689,21,3,4,0,NA,16,1,4,0,NA,0,2
"     126  76  2","ZA2016DHS","ZA7",676363,2016,26,126,25,2,1,1,12,5,2,2,2,2,-80689,21,3,4,0,NA,16,3,4,0,NA,0,1
"     126  77  5","ET2016DHS","ET7",2004016,2008,27,126,18,2,0,0,2,9,0,0,0,4,-32101,NA,3,3,0,NA,0,0,2,1,NA,9,NA
"     126  77  6","ET2016DHS","ET7",2004016,2008,22,126,18,2,0,0,8,9,0,0,0,4,-32101,NA,3,3,0,NA,0,0,4,0,NA,0,NA
"     126  77  7","ET2016DHS","ET7",2004016,2008,20,126,18,2,0,0,7,9,0,0,0,4,-32101,NA,3,3,0,NA,0,0,3,0,NA,0,NA
"     126 107  1","ET2016DHS","ET7",2004016,2008,30,126,18,2,0,0,3,4,0,0,0,4,-17480,22,3,4,1,1,15,2,0,0,0,0,98
"     126 109  2","ET2016DHS","ET7",2004016,2008,38,126,18,2,0,0,0,6,0,0,0,4,-13688,16,3,1,1,1,15,1,6,1,1,96,1
"     126 111  2","ET2016DHS","ET7",2004016,2008,27,126,18,2,0,0,0,3,0,0,0,3,-39339,21,3,4,1,1,19,1,4,1,0,8,1
"     126 125  1","ET2016DHS","ET7",2004016,2008,29,126,18,2,0,0,10,4,0,1,0,4,-17493,27,3,3,1,1,27,1,5,0,10,0,1
"     126 126  2","ET2016DHS","ET7",2004016,2008,25,126,18,2,0,0,10,5,1,0,0,3,-37999,15,3,3,1,1,15,1,4,0,0,0,1
"     126 128  2","ET2016DHS","ET7",2004016,2008,35,126,18,2,0,0,0,6,0,1,0,2,-53258,24,3,1,1,2,20,1,4,1,0,8,1
"     126 151  2","ET2016DHS","ET7",2004016,2008,25,126,18,2,0,0,9,4,1,0,0,4,-24342,23,3,3,1,1,22,1,4,0,15,0,1
"     126 175  2","ET2016DHS","ET7",2004016,2008,17,126,18,2,0,0,4,3,0,0,0,4,-28866,15,3,1,1,1,14,1,4,1,10,3,1
"     126 192  1","ET2016DHS","ET7",2004016,2008,44,126,18,2,0,0,3,6,0,0,0,3,-37827,21,3,3,1,2,21,1,4,0,0,0,2
"     126 192  5","ET2016DHS","ET7",2004016,2008,25,126,18,2,0,0,11,6,0,0,0,3,-37827,NA,3,3,0,NA,0,0,4,0,NA,0,NA
"     126 233  4","ET2016DHS","ET7",2004016,2008,28,126,18,2,0,0,12,7,0,0,0,4,-23422,NA,3,3,0,NA,0,0,4,0,NA,0,NA
"     126 233  5","ET2016DHS","ET7",2004016,2008,25,126,18,2,0,0,10,7,1,1,0,4,-23422,NA,3,3,0,NA,0,0,3,0,NA,0,NA
"     126 240  2","ET2016DHS","ET7",2004016,2008,36,126,18,2,0,0,0,9,0,0,0,4,-30010,20,3,1,1,1,16,1,7,1,0,96,1
"     126 240  3","ET2016DHS","ET7",2004016,2008,16,126,18,2,0,0,0,9,0,0,0,4,-30010,NA,3,4,0,NA,0,0,6,0,NA,0,NA
"     126 257  2","ET2016DHS","ET7",2004016,2008,28,126,18,2,0,0,5,7,0,0,0,4,-19762,21,3,3,1,1,15,1,4,0,7,0,1
"     126 257  7","ET2016DHS","ET7",2004016,2008,20,126,18,2,7,7,8,7,1,1,1,4,-19762,20,3,1,1,1,19,1,4,0,15,0,1
"     126 314  2","ET2016DHS","ET7",2004016,2008,24,126,18,2,0,0,0,4,0,0,0,3,-41721,19,3,1,1,1,16,1,2,0,0,0,1
"     126 389  1","ET2016DHS","ET7",2004016,2008,28,126,18,2,0,0,0,5,0,0,0,2,-51631,19,3,4,1,1,19,1,0,1,0,8,98
"     126 437  2","ET2016DHS","ET7",2004016,2008,39,126,18,2,0,0,0,7,0,0,0,4,-30622,NA,3,4,1,1,20,1,5,1,0,96,1
"     126 444  2","ET2016DHS","ET7",2004016,2008,43,126,18,2,0,0,0,9,0,0,0,4,-20325,17,3,4,1,2,15,3,0,0,0,0,2
"     126 444  3","ET2016DHS","ET7",2004016,2008,21,126,18,2,0,0,5,9,0,1,0,4,-20325,NA,3,3,0,NA,0,0,5,0,NA,0,NA
"     126 451  3","ET2016DHS","ET7",2004016,2008,25,126,18,2,0,0,4,8,0,1,1,5,-8061,20,3,3,2,1,19,2,5,0,5,0,1
